🇨🇳||央视频道,#genre#
美味!蟹黄堡,http://epg.112114.xyz/douyu/8762358
海绵与大星直播间,http://epg.112114.xyz/douyu/2250349
【猫和老鼠】汤姆和杰瑞童年回忆,http://epg.112114.xyz/douyu/7888428
【柯南】外表看似小孩智慧却过于常人,http://epg.112114.xyz/douyu/6484910
江户川柯南是一个蒸蛋。,http://epg.112114.xyz/douyu/5377297
万年如一柯播南各位给点电费吧,http://epg.112114.xyz/douyu/1783144
【三笠】根本不存在解不开的迷!,http://epg.112114.xyz/douyu/7050342
【超级赛亚人】悟吉塔,http://epg.112114.xyz/douyu/7190773
草帽丶海贼团的直播间,http://epg.112114.xyz/douyu/997925
【Hunter】动漫热血老贼冒险,http://epg.112114.xyz/douyu/6610883
【童年往事】仨房间画面同步显示点播,http://epg.112114.xyz/douyu/7256376
妖精的直播间,http://epg.112114.xyz/douyu/5960746
【天使点播】动漫直播间,http://epg.112114.xyz/douyu/1487654
【动漫】超燃怀旧经典,http://epg.112114.xyz/douyu/1174353
【动画电影】童年回忆,http://epg.112114.xyz/douyu/10395973
【星星动画】童年热血搞笑爱情,http://epg.112114.xyz/douyu/4369939
【追忆】国语超清动画电影,http://epg.112114.xyz/douyu/6449849
【动漫】24小时不间断动漫专场,http://epg.112114.xyz/douyu/7493575
【动漫】记录你的王者峡谷生活~,http://epg.112114.xyz/douyu/9360149
【小叮当】童年经典动画片,http://epg.112114.xyz/douyu/9445279
中二日记搞笑日常更新,http://epg.112114.xyz/douyu/9505575
动漫推荐官方直播间,http://epg.112114.xyz/douyu/5187099
【经典动漫】9455567,http://epg.112114.xyz/douyu/9455567
笑出腹肌动漫0,http://epg.112114.xyz/douyu/8380708
【神剧】经典神剧,http://epg.112114.xyz/douyu/3700024
【贝爷影厅】经典科幻动作灾难巨兽,http://epg.112114.xyz/douyu/252802
【西游】由爱故生怨怨恨交缠那又何苦,http://epg.112114.xyz/douyu/9518204
斗鱼电影7,http://epg.112114.xyz/douyu/3637726
斗鱼电影8,http://epg.112114.xyz/douyu/323876
斗鱼电影10,http://epg.112114.xyz/douyu/2935323
斗鱼电影11,http://epg.112114.xyz/douyu/7459925
斗鱼电影16,http://epg.112114.xyz/douyu/431460
斗鱼电影18,http://epg.112114.xyz/douyu/4246519
斗鱼电影22,http://epg.112114.xyz/douyu/1979257
斗鱼电影23,http://epg.112114.xyz/douyu/7494871
斗鱼电影26,http://epg.112114.xyz/douyu/8413092
斗鱼电影35,http://epg.112114.xyz/douyu/248753
斗鱼电影71,http://epg.112114.xyz/douyu/2987100
斗鱼电影77,http://epg.112114.xyz/douyu/2758565
斗鱼电影81,http://epg.112114.xyz/douyu/3870925
斗鱼电影95,http://epg.112114.xyz/douyu/4549169
斗鱼电影97,http://epg.112114.xyz/douyu/8867878
斗鱼电影99,http://epg.112114.xyz/douyu/7655471
斗鱼电影105,http://epg.112114.xyz/douyu/4290711
斗鱼电影108,http://epg.112114.xyz/douyu/6566671
斗鱼电影111,http://epg.112114.xyz/douyu/8475821
斗鱼电影117,http://epg.112114.xyz/douyu/338759
斗鱼电影124,http://epg.112114.xyz/douyu/2793084
斗鱼电影125,http://epg.112114.xyz/douyu/5067952
斗鱼电影128,http://epg.112114.xyz/douyu/675072
斗鱼电影129,http://epg.112114.xyz/douyu/413573
斗鱼电影134,http://epg.112114.xyz/douyu/6725858
斗鱼电影135,http://epg.112114.xyz/douyu/7476264
斗鱼电影136,http://epg.112114.xyz/douyu/5689514
斗鱼电影141,http://epg.112114.xyz/douyu/7623292
斗鱼电影145,http://epg.112114.xyz/douyu/5033502
斗鱼电影151,http://epg.112114.xyz/douyu/426517
斗鱼电影153,http://epg.112114.xyz/douyu/8799435
斗鱼电影155,http://epg.112114.xyz/douyu/4258555
斗鱼电影165,http://epg.112114.xyz/douyu/8705754
斗鱼电影166,http://epg.112114.xyz/douyu/5581257
斗鱼电影169,http://epg.112114.xyz/douyu/7528160
斗鱼电影90,http://epg.112114.xyz/douyu/6785471
斗鱼电影92,http://epg.112114.xyz/douyu/7537296
斗鱼电影110,http://epg.112114.xyz/douyu/8415464
斗鱼电影113,http://epg.112114.xyz/douyu/5522351
斗鱼电影114,http://epg.112114.xyz/douyu/562225
斗鱼电影115,http://epg.112114.xyz/douyu/223521
斗鱼电影116,http://epg.112114.xyz/douyu/8651489
斗鱼电影118,http://epg.112114.xyz/douyu/4631599
斗鱼电影120,http://epg.112114.xyz/douyu/5354713
斗鱼电影122,http://epg.112114.xyz/douyu/3485629
斗鱼电影130,http://epg.112114.xyz/douyu/8014467
斗鱼电影137,http://epg.112114.xyz/douyu/1274132
斗鱼电影143,http://epg.112114.xyz/douyu/7314294
斗鱼电影149,http://epg.112114.xyz/douyu/6582435
斗鱼电影150,http://epg.112114.xyz/douyu/3980787
斗鱼电影158,http://epg.112114.xyz/douyu/8788687

金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8


牛叔说电影,http://59.47.74.33:35455/douyu/2758565
刘老师说电影,http://59.47.74.33:35455/douyu/8317926
代娱说美剧,http://59.47.74.33:35455/douyu/9123570
炊事班的故事,http://59.47.74.33:35455/douyu/9639508
漫威,http://59.47.74.33:35455/douyu/6140589
倍速播放,http://59.47.74.33:35455/douyu/4105989
精彩电影,http://59.47.74.33:35455/douyu/9650887
午夜一部片,http://59.47.74.33:35455/douyu/1557481
地下交通站,http://59.47.74.33:35455/douyu/7253343
龙门镖局,http://59.47.74.33:35455/douyu/9650860
科学放映室,http://59.47.74.33:35455/douyu/9439712
胥渡吧,http://59.47.74.33:35455/douyu/2040822
徐大骚,http://59.47.74.33:35455/douyu/961386
经典小品,http://59.47.74.33:35455/douyu/9067836
舌尖上的火锅,http://59.47.74.33:35455/douyu/9650849
茶啊二中,http://59.47.74.33:35455/douyu/2925610
鬥魚直播-老爹:還有一件事,http://59.47.74.33:35455/douyu/7134757
鬥魚影評-大白話來也,http://59.47.74.33:35455/douyu/9412287
鬥魚影評-小黑講電影,http://59.47.74.33:35455/douyu/8867878
鬥魚影評-小滔講電影,http://59.47.74.33:35455/douyu/8415464
鬥魚影評-火龍果說電影,http://59.47.74.33:35455/douyu/9559158
鬥魚影評-牛叔-N分鐘看大片,http://59.47.74.33:35455/douyu/2758565
鬥魚影評-史君說劇,http://59.47.74.33:35455/douyu/297689
鬥魚影評-史君說劇,http://59.47.74.33:35455/douyu/9419771
鬥魚影評-宇哥講電影,http://59.47.74.33:35455/douyu/8651489
鬥魚影評-挖溝連,http://59.47.74.33:35455/douyu/8413092
鬥魚影評-科幻Fans布瑪,http://59.47.74.33:35455/douyu/3508304
鬥魚影評-培根悖論嘮嘮嗑,http://59.47.74.33:35455/douyu/5354713
鬥魚影評-菇菇說過,http://59.47.74.33:35455/douyu/8788687
鬥魚影評-劉老師說電影,http://59.47.74.33:35455/douyu/8317926
鬥魚影評-誰語說電影,http://59.47.74.33:35455/douyu/8705754
鬥魚影評-雞哥聊電影,http://59.47.74.33:35455/douyu/6725858
鬥魚影評-騎毛驢的八戒,http://59.47.74.33:35455/douyu/1979257
鬥魚影評01,http://59.47.74.33:35455/douyu/4258555
鬥魚影評02,http://59.47.74.33:35455/douyu/9562616
鬥魚影評03,http://59.47.74.33:35455/douyu/9527700
鬥魚影評04,http://59.47.74.33:35455/douyu/9573592
鬥魚影評05,http://59.47.74.33:35455/douyu/8656759
鬥魚影評06,http://59.47.74.33:35455/douyu/8986636
鬥魚影評07,http://59.47.74.33:35455/douyu/9837291
鬥魚影評08,http://59.47.74.33:35455/douyu/8014467
鬥魚影評09,http://59.47.74.33:35455/douyu/562225
鬥魚影評-宇宙無敵韓三金,http://59.47.74.33:35455/douyu/3194372
鬥魚電影-Firend黎伽嘛,http://59.47.74.33:35455/douyu/8603174
鬥魚電影-IMAX影廳,http://59.47.74.33:35455/douyu/4332
鬥魚電影-Liz陪看,http://59.47.74.33:35455/douyu/7254536
鬥魚電影-女神金電影,http://59.47.74.33:35455/douyu/747764
鬥魚電影-小 U 電影,http://59.47.74.33:35455/douyu/96577
鬥魚電影-小宇 60 幀,http://59.47.74.33:35455/douyu/323876
鬥魚電影-午夜故事,http://59.47.74.33:35455/douyu/8722254
鬥魚電影-功夫港片,http://59.47.74.33:35455/douyu/3637765
鬥魚電影-可樂電影,http://59.47.74.33:35455/douyu/20415
鬥魚電影-奶蟲恐怖電影,http://59.47.74.33:35455/douyu/263824
鬥魚電影-冰冰小劇場,http://59.47.74.33:35455/douyu/74374
鬥魚電影-吃米的蟲,http://59.47.74.33:35455/douyu/315457
鬥魚電影-宇哥電影,http://59.47.74.33:35455/douyu/413573
鬥魚電影-豆瓣TOP250,http://diyp.112114.xyz/douyu/8770422
鬥魚電影-豆瓣高分,http://59.47.74.33:35455/douyu/8770422
鬥魚電影-貝貝影院,http://59.47.74.33:35455/douyu/431460
鬥魚電影-貝爺影院,http://59.47.74.33:35455/douyu/252802
鬥魚電影-貝爺影廳,http://59.47.74.33:35455/douyu/36337
鬥魚電影-邦德影院,http://59.47.74.33:35455/douyu/9292499
鬥魚電影-怡寳影院,http://59.47.74.33:35455/douyu/434971
鬥魚電影-林正英 1,http://59.47.74.33:35455/douyu/7356023
鬥魚電影-林正英 2,http://59.47.74.33:35455/douyu/218859
鬥魚電影-林林影視,http://59.47.74.33:35455/douyu/9652323
鬥魚電影-邵氏影院,http://59.47.74.33:35455/douyu/4246519
鬥魚電影-科幻系列,http://59.47.74.33:35455/douyu/8107217
鬥魚電影-恐怖故事,http://59.47.74.33:35455/douyu/2337939
鬥魚電影-恐怖經典,http://59.47.74.33:35455/douyu/1165374
鬥魚電影-千部經典,http://59.47.74.33:35455/douyu/7882691
鬥魚電影-恐怖電影,http://59.47.74.33:35455/douyu/310926
鬥魚電影-桃花影院,http://59.47.74.33:35455/douyu/7305938
鬥魚電影-特輯影院,http://59.47.74.33:35455/douyu/3637778
鬥魚電影-神樂影片 1,http://59.47.74.33:35455/douyu/122402
鬥魚電影-神樂影片 2,http://59.47.74.33:35455/douyu/85894
鬥魚電影-鬼片恐怖驚悚,http://59.47.74.33:35455/douyu/2935323
鬥魚電影-鬼吹燈系列,http://59.47.74.33:35455/douyu/9292503
鬥魚電影-國產青春,http://59.47.74.33:35455/douyu/5423
鬥魚電影-救救小鸭吧,http://59.47.74.33:35455/douyu/7925840
鬥魚電影-淩兒影院,http://59.47.74.33:35455/douyu/1377142
鬥魚電影-喜劇經典,http://59.47.74.33:35455/douyu/9650887
鬥魚電影-喜劇電影,http://59.47.74.33:35455/douyu/9292492
鬥魚電影-港式恐怖,http://59.47.74.33:35455/douyu/3637726
鬥魚電影-粤语電影,http://59.47.74.33:35455/douyu/1226741
鬥魚電影-菜園小餅,http://59.47.74.33:35455/douyu/7701735
鬥魚電影-華語動作,http://59.47.74.33:35455/douyu/1504768
鬥魚電影-華語電影,http://59.47.74.33:35455/douyu/3928
鬥魚電影-萌牛影院,http://59.47.74.33:35455/douyu/7494871
鬥魚電影-愛看電影,http://59.47.74.33:35455/douyu/432071
鬥魚電影-粵語電影 1,http://59.47.74.33:35455/douyu/2466104
鬥魚電影-粵語電影 2,http://59.47.74.33:35455/douyu/6566671
鬥魚電影-粵語綜藝,http://59.47.74.33:35455/douyu/7919720

斗鱼电影1y,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=2ccc7b4ba29208aaba62dae54cbbd68c&token=cpn-androidmpro-0-20415-b6774b3b3249db17fff84d73c7585c95e780dbccdb08e4bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电2y,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影3y,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
斗鱼电影4y,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=99705a1921ddd49fb7079a02f02bedc4&token=cpn-androidmpro-0-20415-b6774b3b3249db17d8beee6676fdf877fe8b1576307ef8e6&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影,http://open-tct.douyucdn2.cn/dyliveflv3a/13071rALUpLdag0F.flv?wsAuth=abaea7f686f5ac9eb92da2a3c2db3100&token=cpn-androidmpro-0-13071-7f86658d00d5494b81e4f8cb703f216915703d27af4323ce&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play4&sid=348700642&mt=1
斗鱼电影1,http://open-tct.douyucdn2.cn/dyliveflv3a/3379942rasZb4FdH.flv?wsAuth=1ed59085a4ac68a4d0f56cf8fa480208&token=cpn-androidmpro-0-3379942-da1fd4bacaeb9a441d700d9bb927a7451fd888898f92414c&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play4&sid=346760823&mt=1
斗鱼电影2,http://open-tct.douyucdn2.cn/dyliveflv3a/4346416rwqsBYTsG.flv?wsAuth=b548ea7e271f1a3562b386050c2fa0ee&token=cpn-androidmpro-0-4346416-babb133254338daa47b4ff0f28f4f073129201ed549922a5&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play4&sid=349174809&mt=1
斗鱼电影3,http://175.6.244.124/open-tct.douyucdn2.cn/dyliveflv3/11544610rXsI2loA.flv?wsAuth=ffa5d91b5417c42054d9cc4c02aeeb38&token=cpn-androidmpro-0-11544610-ce78c5d8bcb83e5aa1eba9de6e254fa86e6c26ef779eaff4&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play3&sid=349642685&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.148.94.212&dispatch_from=OC_MGR125.77.176.144&utime=1684684543055
斗鱼电影4,http://124.232.144.166/open-tct.douyucdn2.cn/dyliveflv3a/11488298r2AXMxQ4.flv?wsAuth=eac51ec56bb9d9879cda2d24e5134a28&token=cpn-androidmpro-0-11488298-09f95fd1daee5ae4054f78682d74cff73c7684b99cff940f&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play4&sid=349681067&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.148.94.212&dispatch_from=OC_MGR125.77.176.144&utime=1684684203653
斗鱼电影5,http://175.6.244.106/open-tct.douyucdn2.cn/dyliveflv1a/315457rYgPR3LxvN_2000.flv?wsAuth=5f8651d547ebff3b8670ef41070a0130&token=cpn-androidmpro-0-315457-2a7d21b732624e7c58b318913d2eef8a284969cf5eb3bdac&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play2&sid=347215512&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.148.94.212&dispatch_from=OC_MGR125.77.176.166&utime=1684683861079
斗鱼电影6,http://175.6.244.231/open-tct.douyucdn2.cn/dyliveflv1/252802rYyjGs6aXC_2000.flv?wsAuth=4cf49d9f919cba8c8afeda2586408b30&token=cpn-androidmpro-0-252802-536492a84fc6fe0c663e0c00a84a11d3f4daed62c6c2819c&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play1&sid=347923623&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.148.94.212&dispatch_from=OC_MGR125.77.176.166&utime=1684683487800
斗鱼电影7,http://175.6.244.223/open-tct.douyucdn2.cn/dyliveflv1/20415rnWbjg6Ex1K_2000.flv?wsAuth=0db146bb109f50e720b5cef4476b309a&token=cpn-androidmpro-0-20415-b6774b3b3249db1771769e22cc074d49ccf6be9b602186cb&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play1&sid=349174691&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.148.94.212&dispatch_from=OC_MGR125.77.176.166&utime=1684683669763
斗鱼电影8,http://175.6.244.241/open-tct.douyucdn2.cn/dyliveflv3/434971rVE9nLx424_2000.flv?wsAuth=af1991c9f40d1851a54b2fa5bd66a26f&token=cpn-androidmpro-0-434971-cf13bf7243421b8d5c02ef3d21f7b1c9c4365dc8e69489b3&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play3&sid=348633425&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.148.94.212&dispatch_from=OC_MGR125.77.176.166&utime=1684683769878
斗鱼电影9,http://125.77.176.164/open-tct.douyucdn2.cn/dyliveflv3/1080583rhoKNwTFe_2000.flv?wsAuth=efa3312d5082bd40d6a85a87b2773a7e&token=cpn-androidmpro-0-1080583-014259de018459cfeab177f725a3f6beda4560e64b1b2a00&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play3&sid=349856911&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.148.94.212&dispatch_from=OC_MGR125.77.176.166&utime=1684683816038
斗鱼电影10,http://125.77.176.161/open-tct.douyucdn2.cn/dyliveflv3a/1735337rKioN0FDX.flv?wsAuth=074c9365fc59ae511426491f99072c5e&token=cpn-androidmpro-0-1735337-1c52d3eeb55151c6bed77f0ae5873e34a355624e7c36691c&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play4&sid=349881387&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.148.94.212&dispatch_from=OC_MGR125.77.176.144&utime=1684683978861
斗鱼电影11,http://124.232.144.161/open-tct.douyucdn2.cn/dyliveflv3/9220456rL8N9ZHkY.flv?wsAuth=ab6d7deb7d7f5bdb9e8bcfad3501ff7c&token=cpn-androidmpro-0-9220456-354aa795ca09fea47240557ca3d826bbec9a896be44fd8f5&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play3&sid=349195344&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.148.94.212&dispatch_from=OC_MGR125.77.176.144&utime=1684684060087
斗鱼电影12,http://open-tct.douyucdn2.cn/dyliveflv3a/8107217r6o0eDOYp.flv?wsAuth=ea4095ba4703e0b5d447fc3e2cd5ce16&token=cpn-androidmpro-0-8107217-05ac52931af196e399a301bdda5a09e23d072ea10f06439e&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play4&sid=346768724&mt=1
斗鱼电影13,http://125.77.176.147/open-tct.douyucdn2.cn/dyliveflv3/428402rTOH3Y4kMx.flv?wsAuth=fa52ae395a0512109b2f8b27f240e732&token=cpn-androidmpro-0-428402-7be8da41eb14deb9b0c38c6078010b0b0c8702a880b1c9ae&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play3&sid=349912943&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.148.94.212&dispatch_from=OC_MGR125.77.176.144&utime=1684684116646
